,vazao,chuva_media,evaporacao,evap_inicial,retencao,evap_n_atendida,ret_corrig,escoamento,reserv_solo,S1,RE,Solo,C,S2,vazao_calc,Ps,rec_solo,rec_rio,perdas,reserv_solo_corrig,profundo,Fg,profundo_corrigido,S3,Ks,p,KL,Nash
33,0.45000000000000001110,0.02400000000000000050,4.86800000000000032685,0.024,0.0,4.844,0.0,0.0,0.005041214149458739,0.01260656398341922,0.0038140666116535786,0.0012271475378051607,1.3975179810041155e-05,0.01259258880360918,0.0003014901666399067,0.0,0.0,0.0,8.674503856582381e-06,0.0012271475378051607,0,0,0,0.01259258880360918,,,,
34,0.40200000000000002398,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,0.0012271475378051607,0.01259258880360918,0.0009333096158494652,0.0002938379219556955,1.3949368722983903e-05,0.012578639434886196,0.0003009192300358789,0.0,0.0,0.0,8.658730741780238e-06,0.0002938379219556955,0,0,0,0.012578639434886196,,,,
35,0.40200000000000002398,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,0.0002938379219556955,0.012578639434886196,0.0002234953387696086,7.034258318608692e-05,1.3923624343770858e-05,0.012564715810542425,0.00030034979462076713,0.0,0.0,0.0,8.642997941536984e-06,7.034258318608692e-05,0,0,0,0.012564715810542425,,,,
36,0.35700000000000003952,0.01100000000000000110,4.86800000000000032685,0.011000000000000001,0.0,4.857,0.0,0.0,7.034258318608692e-05,0.012564715810542425,5.3383132652592985e-05,1.6959450533493933e-05,1.3897946450857852e-05,0.012550817864091568,0.00029978185534354246,0.0,0.0,0.0,8.62730532311356e-06,1.6959450533493933e-05,0,0,0,0.012550817864091568,,,,
37,0.33600000000000002087,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,1.6959450533493933e-05,0.012550817864091568,1.289976497026002e-05,4.059685563233913e-06,1.3872334823599493e-05,0.012536945529267969,0.000299215407173883,0.0,0.0,0.0,8.611652754305624e-06,4.059685563233913e-06,0,0,0,0.012536945529267969,,,,
38,0.26000000000000000888,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,4.059685563233913e-06,0.012536945529267969,3.0878973523251754e-06,9.717882109087376e-07,1.3846789242244836e-05,0.012523098740025725,0.0002986504451020723,0.0,0.0,0.0,8.596040103441002e-06,9.717882109087376e-07,0,0,0,0.012523098740025725,,,,
39,0.31600000000000000311,0.04400000000000000439,4.86800000000000032685,0.044000000000000004,0.0,4.824000000000001,0.0,0.0,9.717882109087376e-07,0.012523098740025725,7.324853081840389e-07,2.3930290272469865e-07,1.3821309487933127e-05,0.012509277430537792,0.00029808696413890096,0.0,0.0,0.0,8.580467239377164e-06,2.3930290272469865e-07,0,0,0,0.012509277430537792,,,,
40,0.31600000000000000311,0.21100000000000002087,4.86800000000000032685,0.21100000000000002,0.0,4.657,0.0,0.0,2.3930290272469865e-07,0.012509277430537792,1.7413024978296665e-07,6.5172652941732e-08,1.3795895342689516e-05,0.012495481535195103,0.00029752495931556695,0.0,0.0,0.0,8.564934031498693e-06,6.5172652941732e-08,0,0,0,0.012495481535195103,,,,
41,0.24299999999999999378,0.31199999999999999956,4.86800000000000032685,0.312,0.0,4.556,0.0,0.0,6.5172652941732e-08,0.012495481535195103,4.6394782391434574e-08,1.877787055029743e-08,1.3770546589420838e-05,0.012481710988605682,0.0002969644256835776,0.0,0.0,0.0,8.549440349714784e-06,1.877787055029743e-08,0,0,0,0.012481710988605682,,,,
42,0.24299999999999999378,0.13800000000000001155,4.86800000000000032685,0.138,0.0,4.73,0.0,0.0,1.877787055029743e-08,0.012481710988605682,1.387801975449854e-08,4.89985079579889e-09,1.3745263011911397e-05,0.01246796572559377,0.0002964053583146517,0.0,0.0,0.0,8.53398606445675e-06,4.89985079579889e-09,0,0,0,0.01246796572559377,,,,
43,0.22699999999999997957,0.22500000000000000555,4.86800000000000032685,0.225,0.0,4.643000000000001,0.0,0.0,4.89985079579889e-09,0.01246796572559377,3.5546886613113676e-09,1.3451621344875224e-09,1.372004439481878e-05,0.01245424568119895,0.00029584775230062193,0.0,0.0,0.0,8.518571046675555e-06,1.3451621344875224e-09,0,0,0,0.01245424568119895,,,,
44,0.00000000000000000000,1.08699999999999996625,4.86800000000000032685,1.087,0.0,3.7810000000000006,0.0,0.0,1.3451621344875224e-09,0.01245424568119895,7.946963983540557e-10,5.504657361334667e-10,1.3694890523669682e-05,0.01244055079067528,0.00029529160275333833,0.0,0.0,0.0,8.503195167839334e-06,5.504657361334667e-10,0,0,0,0.01244055079067528,,,,
45,0.00000000000000000000,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,5.504657361334667e-10,0.01244055079067528,4.1869818900863723e-10,1.3176754712482943e-10,1.366980118485578e-05,0.012426880989490425,0.0002947369048045719,0.0,0.0,0.0,8.487858299930962e-06,1.3176754712482943e-10,0,0,0,0.012426880989490425,,,,
46,0.00000000000000000000,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,1.3176754712482943e-10,0.012426880989490425,1.0022550878119319e-10,3.154203834363624e-11,1.364477616562959e-05,0.012413236213324795,0.0002941836536059188,0.0,0.0,0.0,8.472560315445595e-06,3.154203834363624e-11,0,0,0,0.012413236213324795,,,,
47,0.00000000000000000000,0.11199999999999998845,4.86800000000000032685,0.11199999999999999,0.0,4.756,0.0,0.0,3.154203834363624e-11,0.012413236213324795,2.3439427732085962e-11,8.102610611550276e-12,1.3619815254100381e-05,0.012399616398070695,0.00029363184432870524,0.0,0.0,0.0,8.457301087388254e-06,8.102610611550276e-12,0,0,0,0.012399616398070695,,,,
48,0.00000000000000000000,0.61599999999999999201,4.86800000000000032685,0.616,0.0,4.252000000000001,0.0,0.0,8.102610611550276e-12,0.012399616398070695,5.382978063295241e-12,2.719632548255035e-12,1.3594918239230112e-05,0.012386021479831465,0.00029308147216389326,0.0,0.0,0.0,8.442080489271427e-06,2.719632548255035e-12,0,0,0,0.012386021479831465,,,,
49,0.00000000000000000000,1.36499999999999999112,4.86800000000000032685,1.365,0.0,3.503,0.0,0.0,2.719632548255035e-12,0.012386021479831465,1.4887517885142643e-12,1.2308807597407708e-12,1.3570084910829358e-05,0.012372451394920636,0.0002925325323219857,0.0,0.0,0.0,8.42689839511265e-06,1.2308807597407708e-12,0,0,0,0.012372451394920636,,,,
50,0.00000000000000000000,5.06700000000000017053,4.86800000000000032685,4.868,0.19899999999999984,0.0,0,6.413223082313291e-07,1.2308807597407708e-12,0.012373092717228867,0.0,1.2308807597407708e-12,1.3546485275346668e-05,0.01235954623195352,0.00029201088591008996,0.1989993586776916,0.1989993586776916,0.0,8.412470132025154e-06,0.1989993586789225,0,0,0,0.01235954623195352,,,,
51,0.00000000000000000000,5.33899999999999952394,4.86800000000000032685,4.868,0.4709999999999992,0.0,0,2.383376035547391e-05,0.1989993586789225,0.012383379992308994,0.0,0.1989993586789225,1.3565261911798222e-05,0.012369814730397196,0.00029242592293805727,0.4709761662396437,0.4709761662396437,0.0,8.423949758367026e-06,0.6699755249185662,0,0,0,0.012369814730397196,,,,
52,0.00000000000000000000,0.01700000000000000122,4.86800000000000032685,0.017,0.0,4.851,0.0,0.0,0.6699755249185662,0.012369814730397196,0.48214398446553924,0.1878315404530269,1.3540504383334618e-05,0.01235627422601386,0.000291878687772632,0.0,0.0,0.0,8.40881349322549e-06,0.1878315404530269,0,0,0,0.01235627422601386,,,,
53,0.00000000000000000000,0.00000000000000000000,4.86800000000000032685,0.0,0.0,4.868,0.0,0.0,0.1878315404530269,0.01235627422601386,0.1407932123023993,0.04703832815062761,1.3515810083032198e-05,0.012342758415930829,0.00029133287448754054,0.0,0.0,0.0,8.393715457330652e-06,0.04703832815062761,0,0,0,0.012342758415930829,,,,
54,3.36600000000000010303,2.55299999999999993605,4.86800000000000032685,2.553,0.0,2.3150000000000004,0.0,0.0,0.04703832815062761,0.012342758415930829,0.016952271565408735,0.030086056585218877,1.3491178803385587e-05,0.012329267237127442,0.00029078847835508606,0.0,0.0,0.0,8.378655526297557e-06,0.030086056585218877,0,0,0,0.012329267237127442,,,,
55,0.97999999999999998224,2.40199999999999969091,4.86800000000000032685,2.4019999999999997,0.0,2.4660000000000006,0.0,0.0,0.030086056585218877,0.012329267237127442,0.011565328385502954,0.018520728199715925,1.3466610337721277e-05,0.01231580062678972,0.00029024549466672366,0.0,0.0,0.0,8.363633576236393e-06,0.018520728199715925,0,0,0,0.01231580062678972,,,,
56,3.56399999999999961275,15.32699999999999995737,4.86800000000000032685,4.868,10.459,0.0,0,0.09261127686097659,0.018520728199715925,0.10492707748776631,0.0,0.018520728199715925,0.0004777222604477653,0.10444935522731855,0.011204219541948963,10.366388723139023,10.366388723139023,0.0,0.00028073428646115166,10.38490945133874,0,0,0,0.10444935522731855,,,,
57,17.45100000000000051159,9.18599999999999994316,4.86800000000000032685,4.868,4.318,0.0,0,0.16545158307840335,10.38490945133874,0.2699009383057219,0.0,10.38490945133874,0.0023069428799680877,0.26759399542575385,0.05596435501248573,4.152548416921596,4.152548416921596,0.0,0.001323000636771068,14.537457868260336,0,0,0,0.26759399542575385,,,,
58,5.17100000000000026290,1.78900000000000014566,4.86800000000000032685,1.7890000000000001,0.0,3.079,0.0,0.0,14.537457868260336,0.26759399542575385,2.761371533304789,11.776086334955547,0.002274172782580608,0.2653198226431732,0.05515293501628963,0.0,0.0,0.0,0.001304496591606543,11.776086334955547,0,0,0,0.2653198226431732,,,,
59,2.33000000000000007105,1.17300000000000004263,4.86800000000000032685,1.173,0.0,3.6950000000000003,0.0,0.0,11.776086334955547,0.2653198226431732,3.1081775267277196,8.667908808227828,0.00224205200212675,0.2630777706410465,0.054357820822006984,0.0,0.0,0.0,0.0012863551814812758,8.667908808227828,0,0,0,0.2630777706410465,,,,
60,1.21300000000000007816,0.00900000000000000105,4.62699999999999977973,0.009000000000000001,0.0,4.617999999999999,0.0,0.0,8.667908808227828,0.2630777706410465,3.4260376773282966,5.241871130899532,0.0022105640645468222,0.26086720657649964,0.05357859430000896,0.0,0.0,0.0,0.001268567283718519,5.241871130899532,0,0,0,0.26086720657649964,,,,
61,0.97999999999999998224,1.95999999999999996447,4.62699999999999977973,1.96,0.0,2.667,0.0,0.0,5.241871130899532,0.26086720657649964,1.4912433697462193,3.7506277611533125,0.002179693004407164,0.25868751357209246,0.05281485034052593,0.0,0.0,0.0,0.001251124055357754,3.7506277611533125,0,0,0,0.25868751357209246,,,,
62,0.85999999999999998668,2.75499999999999989342,4.62699999999999977973,2.755,0.0,1.8719999999999999,0.0,0.0,3.7506277611533125,0.25868751357209246,0.8301772842969798,2.920450476856333,0.0021494233464256,0.25653809022566687,0.05206619637738231,0.0,0.0,0.0,0.0012340169230536417,2.920450476856333,0,0,0,0.25653809022566687,,,,
63,0.85999999999999998668,10.34799999999999897682,4.62699999999999977973,4.627,5.720999999999999,0.0,0,0.05014124670316189,2.920450476856333,0.30667933692882876,0.0,2.920450476856333,0.002854326898474045,0.3038250100303547,0.06955005978735017,5.670858753296837,5.670858753296837,0.0,0.0016315263886426603,8.59130923015317,0,0,0,0.3038250100303547,,,,
64,0.85999999999999998668,4.46999999999999975131,4.62699999999999977973,4.47,0.0,0.15700000000000003,0.0,0.0,8.59130923015317,0.3038250100303547,0.11598844984466673,8.475320780308504,0.00281018806995001,0.3010148219604047,0.0684524834910362,0.0,0.0,0.0,0.0016066846945684745,8.475320780308504,0,0,0,0.3010148219604047,,,,
65,0.74900000000000011013,2.17499999999999982236,4.62699999999999977973,2.175,0.0,2.452,0.0,0.0,8.475320780308504,0.3010148219604047,1.7997744581884694,6.675546322120034,0.002767001017439945,0.29824782094296476,0.06737890735069436,0.0,0.0,0.0,0.0015823728156494404,6.675546322120034,0,0,0,0.29824782094296476,,,,
66,0.71499999999999996891,2.43199999999999993960,4.62699999999999977973,2.432,0.0,2.195,0.0,0.0,6.675546322120034,0.29824782094296476,1.4215328400515477,5.254013482068487,0.0027247394711799027,0.29552308147178485,0.06632866191425875,0.0,0.0,0.0,0.0015585762521521467,5.254013482068487,0,0,0,0.29552308147178485,,,,
67,0.58700000000000007727,0.99900000000000011013,4.62699999999999977973,0.9990000000000001,0.0,3.6279999999999997,0.0,0.0,5.254013482068487,0.29552308147178485,2.0316146365466605,3.2223988455218264,0.0026833780433978944,0.29283970342838694,0.06530110039652458,0.0,0.0,0.0,0.001535280987815723,3.2223988455218264,0,0,0,0.29283970342838694,,,,
68,0.50200000000000000178,1.74500000000000010658,4.62699999999999977973,1.745,0.0,2.8819999999999997,0.0,0.0,3.2223988455218264,0.29283970342838694,1.1400857051029816,2.0823131404188446,0.002642892193489981,0.290196811234897,0.0642955977779045,0.0,0.0,0.0,0.0015124734708732266,2.0823131404188446,0,0,0,0.290196811234897,,,,
69,0.50200000000000000178,2.92399999999999993250,4.62699999999999977973,2.924,0.0,1.7029999999999998,0.0,0.0,2.0823131404188446,0.290196811234897,0.4729805607962805,1.6093325796225642,0.0026032581947748254,0.2875935530401222,0.0633115499442793,0.0,0.0,0.0,0.0014901405959289842,1.6093325796225642,0,0,0,0.2875935530401222,,,,
70,0.58700000000000007727,4.37399999999999966604,4.62699999999999977973,4.374,0.0,0.2530000000000001,0.0,0.0,1.6093325796225642,0.2875935530401222,0.056250514330589314,1.5530820652919748,0.0025644531027460395,0.28502909993737613,0.06234837286583259,0.0,0.0,0.0,0.001468269686648331,1.5530820652919748,0,0,0,0.28502909993737613,,,,
71,14.70099999999999873523,27.33099999999999951683,4.62699999999999977973,4.627,22.704,0.0,0,1.0981992351060086,1.5530820652919748,1.3832283350433847,0.0,1.5530820652919748,0.03514411777796483,1.34808421726542,0.8999368632078459,21.605800764893992,21.605800764893992,0.0,0.019321798451263673,23.158882830185966,0,0,0,1.34808421726542,,,,
72,5.17100000000000026290,2.28699999999999992184,4.62699999999999977973,2.287,0.0,2.34,0.0,0.0,23.158882830185966,1.34808421726542,2.27723919426498,20.881643635920987,0.03366856124480444,1.3144156560206155,0.8614522316166691,0.0,0.0,0.0,0.018522862862416598,20.881643635920987,0,0,0,1.3144156560206155,,,,
73,1.53199999999999980638,1.00600000000000000533,4.62699999999999977973,1.006,0.0,3.6209999999999996,0.0,0.0,20.881643635920987,1.3144156560206155,3.4823782928615725,17.399265343059415,0.032278800671561865,1.2821368553490535,0.8252334958563651,0.0,0.0,0.0,0.017769885186105523,17.399265343059415,0,0,0,1.2821368553490535,,,,
74,1.31400000000000005684,3.79899999999999993250,4.62699999999999977973,3.799,0.0,0.8279999999999998,0.0,0.0,17.399265343059415,1.2821368553490535,0.7733812109946332,16.625884132064783,0.030968499142428194,1.2511683562066254,0.791111716443699,0.0,0.0,0.0,0.017059498730944957,16.625884132064783,0,0,0,1.2511683562066254,,,,
75,1.11200000000000009948,5.66899999999999959499,4.62699999999999977973,4.627,1.0419999999999998,0.0,0,0.07449731446395857,16.625884132064783,1.3256656706705838,0.0,16.625884132064783,0.03274056736340799,1.2929251033071758,0.837264548708585,0.9675026855360412,0.9675026855360412,0.0,0.018020126861201358,17.593386817600823,0,0,0,1.2929251033071758,,,,
76,1.06699999999999994849,1.33499999999999996447,4.62699999999999977973,1.335,0.0,3.292,0.0,0.0,17.593386817600823,1.2929251033071758,3.0813319079435013,14.512054909657323,0.031404011714581424,1.2615210915925943,0.8024500862817187,0.0,0.0,0.0,0.017295664753850377,14.512054909657323,0,0,0,1.2615210915925943,,,,
77,0.97999999999999998224,0.13800000000000001155,4.62699999999999977973,0.138,0.0,4.489,0.0,0.0,14.512054909657323,1.2615210915925943,4.024074741086969,10.487980168570353,0.030143039618548643,1.2313780519740456,0.769629324461387,0.0,0.0,0.0,0.016611733776253204,10.487980168570353,0,0,0,1.2313780519740456,,,,
78,0.89900000000000002132,0.62900000000000000355,4.62699999999999977973,0.629,0.0,3.9979999999999998,0.0,0.0,10.487980168570353,1.2313780519740456,3.2214953634017816,7.266484805168571,0.028952219668471887,1.2024258323055736,0.7386576392453698,0.0,0.0,0.0,0.015965445241221635,7.266484805168571,0,0,0,1.2024258323055736,,,,
79,0.68099999999999993872,0.21199999999999999400,4.62699999999999977973,0.212,0.0,4.415,0.0,0.0,7.266484805168571,1.2024258323055736,2.996472185805461,4.27001261936311,0.027826591603863565,1.17459924070171,0.7094030461811226,0.0,0.0,0.0,0.015354159384560305,4.27001261936311,0,0,0,1.17459924070171,,,,
